2024-03-06 17:18:08,331 INFO    Thread-11 :71408 [dir_watcher.py:_on_file_modified():269] file/dir modified: .\wandb\run-20240306_171734-1wq3lei6\files\wandb-summary.json
2024-03-06 17:18:08,344 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: poll_exit
2024-03-06 17:18:11,323 INFO    SenderThread:71408 [sender.py:transition_state():392] send defer: 6
2024-03-06 17:18:11,323 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: poll_exit
2024-03-06 17:18:11,324 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: defer
2024-03-06 17:18:11,324 INFO    HandlerThread:71408 [handler.py:handle_request_defer():164] handle defer: 6
2024-03-06 17:18:11,324 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: defer
2024-03-06 17:18:11,324 INFO    SenderThread:71408 [sender.py:send_request_defer():388] handle sender defer: 6
2024-03-06 17:18:11,324 INFO    SenderThread:71408 [dir_watcher.py:finish():336] shutting down directory watcher
2024-03-06 17:18:11,341 INFO    SenderThread:71408 [dir_watcher.py:_on_file_modified():269] file/dir modified: .\wandb\run-20240306_171734-1wq3lei6\files\config.yaml
2024-03-06 17:18:11,342 INFO    SenderThread:71408 [dir_watcher.py:finish():366] scan: .\wandb\run-20240306_171734-1wq3lei6\files
2024-03-06 17:18:11,342 INFO    SenderThread:71408 [dir_watcher.py:finish():380] scan save: .\wandb\run-20240306_171734-1wq3lei6\files\conda-environment.yaml conda-environment.yaml
2024-03-06 17:18:11,343 INFO    SenderThread:71408 [dir_watcher.py:finish():380] scan save: .\wandb\run-20240306_171734-1wq3lei6\files\config.yaml config.yaml
2024-03-06 17:18:11,346 INFO    SenderThread:71408 [dir_watcher.py:finish():380] scan save: .\wandb\run-20240306_171734-1wq3lei6\files\output.log output.log
2024-03-06 17:18:11,349 INFO    SenderThread:71408 [dir_watcher.py:finish():380] scan save: .\wandb\run-20240306_171734-1wq3lei6\files\requirements.txt requirements.txt
2024-03-06 17:18:11,352 INFO    SenderThread:71408 [dir_watcher.py:finish():380] scan save: .\wandb\run-20240306_171734-1wq3lei6\files\wandb-metadata.json wandb-metadata.json
2024-03-06 17:18:11,352 INFO    SenderThread:71408 [dir_watcher.py:finish():380] scan save: .\wandb\run-20240306_171734-1wq3lei6\files\wandb-summary.json wandb-summary.json
2024-03-06 17:18:11,355 INFO    SenderThread:71408 [sender.py:transition_state():392] send defer: 7
2024-03-06 17:18:11,355 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: defer
2024-03-06 17:18:11,357 INFO    HandlerThread:71408 [handler.py:handle_request_defer():164] handle defer: 7
